layout,task,demo_index,demo_key,steps,success_criterion,source_pkl
4,bowl_on_plate,118,demo_118,191,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,119,demo_119,186,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,120,demo_120,178,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,121,demo_121,184,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,122,demo_122,185,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,123,demo_123,186,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,124,demo_124,197,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,125,demo_125,193,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,126,demo_126,177,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,128,demo_128,197,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,129,demo_129,193,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,130,demo_130,188,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,131,demo_131,172,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,132,demo_132,186,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,133,demo_133,197,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,134,demo_134,195,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,135,demo_135,172,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,136,demo_136,191,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,137,demo_137,177,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,138,demo_138,177,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,139,demo_139,190,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,140,demo_140,176,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,141,demo_141,175,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,142,demo_142,195,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,143,demo_143,183,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,144,demo_144,186,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,145,demo_145,186,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,146,demo_146,169,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,147,demo_147,177,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,148,demo_148,181,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,149,demo_149,184,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,150,demo_150,191,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,151,demo_151,197,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,152,demo_152,184,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,153,demo_153,182,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,154,demo_154,197,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,155,demo_155,190,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,156,demo_156,177,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,157,demo_157,177,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,158,demo_158,199,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,159,demo_159,186,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,160,demo_160,180,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,161,demo_161,179,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,162,demo_162,184,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,163,demo_163,197,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,164,demo_164,177,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,165,demo_165,197,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,166,demo_166,184,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,167,demo_167,181,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,168,demo_168,177,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,169,demo_169,182,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,170,demo_170,186,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,171,demo_171,185,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,172,demo_172,184,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,173,demo_173,177,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,174,demo_174,189,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,175,demo_175,187,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,176,demo_176,177,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,177,demo_177,177,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,178,demo_178,174,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,179,demo_179,180,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,180,demo_180,197,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,181,demo_181,191,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,182,demo_182,177,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,183,demo_183,181,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,184,demo_184,171,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,185,demo_185,194,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,186,demo_186,181,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,188,demo_188,178,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,189,demo_189,179,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,190,demo_190,192,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,191,demo_191,174,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,192,demo_192,197,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,193,demo_193,184,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,194,demo_194,194,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,195,demo_195,177,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,196,demo_196,197,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,197,demo_197,184,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,198,demo_198,186,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,199,demo_199,189,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,200,demo_200,185,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,201,demo_201,182,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,202,demo_202,181,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,203,demo_203,185,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,204,demo_204,177,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,205,demo_205,176,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,206,demo_206,183,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,208,demo_208,197,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,209,demo_209,194,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,210,demo_210,170,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,211,demo_211,184,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,212,demo_212,191,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,213,demo_213,187,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,214,demo_214,188,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,215,demo_215,179,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,216,demo_216,180,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,217,demo_217,188,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,218,demo_218,187,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,219,demo_219,184,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,220,demo_220,197,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,221,demo_221,184,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,222,demo_222,177,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,223,demo_223,176,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,224,demo_224,194,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,225,demo_225,177,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,226,demo_226,184,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,227,demo_227,185,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,228,demo_228,183,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,229,demo_229,184,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,230,demo_230,169,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,231,demo_231,177,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,232,demo_232,177,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,233,demo_233,188,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,234,demo_234,177,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,235,demo_235,194,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,236,demo_236,190,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,237,demo_237,184,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,238,demo_238,184,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,239,demo_239,178,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,240,demo_240,184,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,241,demo_241,184,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,242,demo_242,197,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,243,demo_243,197,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,244,demo_244,178,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,245,demo_245,175,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,246,demo_246,168,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,247,demo_247,184,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,248,demo_248,184,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,249,demo_249,197,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,251,demo_251,192,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,252,demo_252,188,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,253,demo_253,177,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,254,demo_254,197,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,255,demo_255,177,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,256,demo_256,177,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,257,demo_257,200,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,258,demo_258,187,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,259,demo_259,181,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,260,demo_260,183,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,261,demo_261,177,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,262,demo_262,184,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,263,demo_263,187,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,264,demo_264,197,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,265,demo_265,183,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,266,demo_266,183,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,268,demo_268,199,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,269,demo_269,177,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,270,demo_270,179,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,271,demo_271,177,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,272,demo_272,170,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,273,demo_273,177,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,274,demo_274,177,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,275,demo_275,176,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,276,demo_276,186,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,277,demo_277,191,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,278,demo_278,197,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,279,demo_279,181,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,280,demo_280,177,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,281,demo_281,197,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,282,demo_282,183,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,283,demo_283,185,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,284,demo_284,185,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,285,demo_285,192,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,287,demo_287,190,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,288,demo_288,189,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,289,demo_289,191,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,290,demo_290,190,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,291,demo_291,184,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,293,demo_293,177,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,294,demo_294,177,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,295,demo_295,190,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,296,demo_296,178,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,297,demo_297,196,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
4,bowl_on_plate,298,demo_298,172,saved_final_success_or_saved_final_action_success,bowl_on_plate_4.pkl
