training_seed,scenario_id,task,layout,simulator_seed,initial_state_key,condition,occlusion_duration_steps,control_hz,split,state_path,saved_state_sha256,restored_state_sha256,state_file_sha256
2,v1r_clean_confirm_l2_14,bowl_on_plate,2,2318564553,v1r_clean_confirm_l2_14_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l2_14.npz,1467ec28c0f375c91a1cf3f1542cb82080e6bb10aadbaa9e1b3d1c2fb9a4c918,7de7e89afbfc9b58caaf38695c6d96db42ea4555b5208d49c8eeceaf390d167d,dd5a33764d5addfd72169b7d046fb243f145a95701b3a684ad11f120b3853b01
0,v1r_clean_confirm_l2_15,bowl_on_plate,2,2360051953,v1r_clean_confirm_l2_15_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l2_15.npz,51276a68f394affa8e169c18d085bb994aeae0fb121f1378e36767c4f982944a,e6d736eb35e64ab9532995db54cd8d4ef48989a61da711aba5f228b22f13719c,5deaeccc0802a7a4979d5d61549984e6196e28d7afe5d11bacaa65f087b55e0a
1,v1r_clean_confirm_l2_15,bowl_on_plate,2,2360051953,v1r_clean_confirm_l2_15_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l2_15.npz,51276a68f394affa8e169c18d085bb994aeae0fb121f1378e36767c4f982944a,e6d736eb35e64ab9532995db54cd8d4ef48989a61da711aba5f228b22f13719c,5deaeccc0802a7a4979d5d61549984e6196e28d7afe5d11bacaa65f087b55e0a
2,v1r_clean_confirm_l2_15,bowl_on_plate,2,2360051953,v1r_clean_confirm_l2_15_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l2_15.npz,51276a68f394affa8e169c18d085bb994aeae0fb121f1378e36767c4f982944a,e6d736eb35e64ab9532995db54cd8d4ef48989a61da711aba5f228b22f13719c,5deaeccc0802a7a4979d5d61549984e6196e28d7afe5d11bacaa65f087b55e0a
0,v1r_clean_confirm_l2_16,bowl_on_plate,2,4150284368,v1r_clean_confirm_l2_16_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l2_16.npz,10430829f789f14ea514d6169e9b76dfce5a95ce816c4d8f378ee7a70d576488,35858dfe34e59fc11b57f7d7ea150b98f1489978cea134be2a195471391f4e6d,3234934ddb58c127941b5b2e83ae9bac99632555a4c49e457d5d058488398837
1,v1r_clean_confirm_l2_16,bowl_on_plate,2,4150284368,v1r_clean_confirm_l2_16_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l2_16.npz,10430829f789f14ea514d6169e9b76dfce5a95ce816c4d8f378ee7a70d576488,35858dfe34e59fc11b57f7d7ea150b98f1489978cea134be2a195471391f4e6d,3234934ddb58c127941b5b2e83ae9bac99632555a4c49e457d5d058488398837
2,v1r_clean_confirm_l2_16,bowl_on_plate,2,4150284368,v1r_clean_confirm_l2_16_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l2_16.npz,10430829f789f14ea514d6169e9b76dfce5a95ce816c4d8f378ee7a70d576488,35858dfe34e59fc11b57f7d7ea150b98f1489978cea134be2a195471391f4e6d,3234934ddb58c127941b5b2e83ae9bac99632555a4c49e457d5d058488398837
0,v1r_clean_confirm_l2_17,bowl_on_plate,2,952016746,v1r_clean_confirm_l2_17_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l2_17.npz,8030aefbd6dfb47e5573630e947b93fe2e8e35ec9940c4166b402ddee1e6e202,8030aefbd6dfb47e5573630e947b93fe2e8e35ec9940c4166b402ddee1e6e202,3c6fd4b53674ac1faefe23e6e541f2406896dffc8373d0c00c01340732e1e90e
1,v1r_clean_confirm_l2_17,bowl_on_plate,2,952016746,v1r_clean_confirm_l2_17_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l2_17.npz,8030aefbd6dfb47e5573630e947b93fe2e8e35ec9940c4166b402ddee1e6e202,8030aefbd6dfb47e5573630e947b93fe2e8e35ec9940c4166b402ddee1e6e202,3c6fd4b53674ac1faefe23e6e541f2406896dffc8373d0c00c01340732e1e90e
2,v1r_clean_confirm_l2_17,bowl_on_plate,2,952016746,v1r_clean_confirm_l2_17_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l2_17.npz,8030aefbd6dfb47e5573630e947b93fe2e8e35ec9940c4166b402ddee1e6e202,8030aefbd6dfb47e5573630e947b93fe2e8e35ec9940c4166b402ddee1e6e202,3c6fd4b53674ac1faefe23e6e541f2406896dffc8373d0c00c01340732e1e90e
0,v1r_clean_confirm_l2_18,bowl_on_plate,2,3525817195,v1r_clean_confirm_l2_18_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l2_18.npz,66992da73205e58e8ce4cb0c5d0219bc26fc27f7a1b1a4d51b6bfd70e4df015b,66992da73205e58e8ce4cb0c5d0219bc26fc27f7a1b1a4d51b6bfd70e4df015b,3c81430400e3450f8857a19dfdbc73d0568789c8ebffeb632e39aa95e2b42b2d
1,v1r_clean_confirm_l2_18,bowl_on_plate,2,3525817195,v1r_clean_confirm_l2_18_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l2_18.npz,66992da73205e58e8ce4cb0c5d0219bc26fc27f7a1b1a4d51b6bfd70e4df015b,66992da73205e58e8ce4cb0c5d0219bc26fc27f7a1b1a4d51b6bfd70e4df015b,3c81430400e3450f8857a19dfdbc73d0568789c8ebffeb632e39aa95e2b42b2d
2,v1r_clean_confirm_l2_18,bowl_on_plate,2,3525817195,v1r_clean_confirm_l2_18_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l2_18.npz,66992da73205e58e8ce4cb0c5d0219bc26fc27f7a1b1a4d51b6bfd70e4df015b,66992da73205e58e8ce4cb0c5d0219bc26fc27f7a1b1a4d51b6bfd70e4df015b,3c81430400e3450f8857a19dfdbc73d0568789c8ebffeb632e39aa95e2b42b2d
0,v1r_clean_confirm_l2_19,bowl_on_plate,2,963840377,v1r_clean_confirm_l2_19_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l2_19.npz,b9e74ee230f7a895e39f0035978857c4cd786332911faefa177a15dfa6216dda,b9e74ee230f7a895e39f0035978857c4cd786332911faefa177a15dfa6216dda,5373d842f08a921c2f025cb4a285607e891f0c7c3dd66844f1c8bcff21157c9c
1,v1r_clean_confirm_l2_19,bowl_on_plate,2,963840377,v1r_clean_confirm_l2_19_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l2_19.npz,b9e74ee230f7a895e39f0035978857c4cd786332911faefa177a15dfa6216dda,b9e74ee230f7a895e39f0035978857c4cd786332911faefa177a15dfa6216dda,5373d842f08a921c2f025cb4a285607e891f0c7c3dd66844f1c8bcff21157c9c
2,v1r_clean_confirm_l2_19,bowl_on_plate,2,963840377,v1r_clean_confirm_l2_19_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l2_19.npz,b9e74ee230f7a895e39f0035978857c4cd786332911faefa177a15dfa6216dda,b9e74ee230f7a895e39f0035978857c4cd786332911faefa177a15dfa6216dda,5373d842f08a921c2f025cb4a285607e891f0c7c3dd66844f1c8bcff21157c9c
0,v1r_clean_confirm_l2_20,bowl_on_plate,2,1048269534,v1r_clean_confirm_l2_20_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l2_20.npz,3c86873784649755803f80270d53ed766ee482c79b4806527a52f816e83c6749,3c86873784649755803f80270d53ed766ee482c79b4806527a52f816e83c6749,ebd3878f50f9c48b9100b91d9465787e29460f56dff3f70f00a096ea0f5525ab
1,v1r_clean_confirm_l2_20,bowl_on_plate,2,1048269534,v1r_clean_confirm_l2_20_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l2_20.npz,3c86873784649755803f80270d53ed766ee482c79b4806527a52f816e83c6749,3c86873784649755803f80270d53ed766ee482c79b4806527a52f816e83c6749,ebd3878f50f9c48b9100b91d9465787e29460f56dff3f70f00a096ea0f5525ab
2,v1r_clean_confirm_l2_20,bowl_on_plate,2,1048269534,v1r_clean_confirm_l2_20_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l2_20.npz,3c86873784649755803f80270d53ed766ee482c79b4806527a52f816e83c6749,3c86873784649755803f80270d53ed766ee482c79b4806527a52f816e83c6749,ebd3878f50f9c48b9100b91d9465787e29460f56dff3f70f00a096ea0f5525ab
0,v1r_clean_confirm_l2_21,bowl_on_plate,2,2785113690,v1r_clean_confirm_l2_21_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l2_21.npz,7c3713422d49b076d91a915092675cbde11d98daa2d2b089ecf9717df22458a6,7c3713422d49b076d91a915092675cbde11d98daa2d2b089ecf9717df22458a6,11994689aa6df5f56cbc601861ab30c501fe5cb3cdbbdb8d7aa067501deacfdb
1,v1r_clean_confirm_l2_21,bowl_on_plate,2,2785113690,v1r_clean_confirm_l2_21_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l2_21.npz,7c3713422d49b076d91a915092675cbde11d98daa2d2b089ecf9717df22458a6,7c3713422d49b076d91a915092675cbde11d98daa2d2b089ecf9717df22458a6,11994689aa6df5f56cbc601861ab30c501fe5cb3cdbbdb8d7aa067501deacfdb
2,v1r_clean_confirm_l2_21,bowl_on_plate,2,2785113690,v1r_clean_confirm_l2_21_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l2_21.npz,7c3713422d49b076d91a915092675cbde11d98daa2d2b089ecf9717df22458a6,7c3713422d49b076d91a915092675cbde11d98daa2d2b089ecf9717df22458a6,11994689aa6df5f56cbc601861ab30c501fe5cb3cdbbdb8d7aa067501deacfdb
0,v1r_clean_confirm_l2_22,bowl_on_plate,2,2173619248,v1r_clean_confirm_l2_22_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l2_22.npz,63ae2e685b23f9f4694ef3400c55636cababaa0cc31d8a1b0f20444826a45b8d,63ae2e685b23f9f4694ef3400c55636cababaa0cc31d8a1b0f20444826a45b8d,10d593c266b2ca62bc3fe7d86cb3e92e50ed5d2c317de3588a423018768c711e
1,v1r_clean_confirm_l2_22,bowl_on_plate,2,2173619248,v1r_clean_confirm_l2_22_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l2_22.npz,63ae2e685b23f9f4694ef3400c55636cababaa0cc31d8a1b0f20444826a45b8d,63ae2e685b23f9f4694ef3400c55636cababaa0cc31d8a1b0f20444826a45b8d,10d593c266b2ca62bc3fe7d86cb3e92e50ed5d2c317de3588a423018768c711e
2,v1r_clean_confirm_l2_22,bowl_on_plate,2,2173619248,v1r_clean_confirm_l2_22_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l2_22.npz,63ae2e685b23f9f4694ef3400c55636cababaa0cc31d8a1b0f20444826a45b8d,63ae2e685b23f9f4694ef3400c55636cababaa0cc31d8a1b0f20444826a45b8d,10d593c266b2ca62bc3fe7d86cb3e92e50ed5d2c317de3588a423018768c711e
0,v1r_clean_confirm_l2_23,bowl_on_plate,2,2604599188,v1r_clean_confirm_l2_23_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l2_23.npz,2ff9acab5c9ea886a65076e8052ae2ee3b40957906a1c5a6178a776eb114f9e6,2ff9acab5c9ea886a65076e8052ae2ee3b40957906a1c5a6178a776eb114f9e6,d016a4853f6c367191eac9f47e6f8c7ca20399a72abd2be051349e526322de1b
1,v1r_clean_confirm_l2_23,bowl_on_plate,2,2604599188,v1r_clean_confirm_l2_23_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l2_23.npz,2ff9acab5c9ea886a65076e8052ae2ee3b40957906a1c5a6178a776eb114f9e6,2ff9acab5c9ea886a65076e8052ae2ee3b40957906a1c5a6178a776eb114f9e6,d016a4853f6c367191eac9f47e6f8c7ca20399a72abd2be051349e526322de1b
2,v1r_clean_confirm_l2_23,bowl_on_plate,2,2604599188,v1r_clean_confirm_l2_23_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l2_23.npz,2ff9acab5c9ea886a65076e8052ae2ee3b40957906a1c5a6178a776eb114f9e6,2ff9acab5c9ea886a65076e8052ae2ee3b40957906a1c5a6178a776eb114f9e6,d016a4853f6c367191eac9f47e6f8c7ca20399a72abd2be051349e526322de1b
0,v1r_clean_confirm_l2_24,bowl_on_plate,2,934870599,v1r_clean_confirm_l2_24_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l2_24.npz,69813f166d0c86146621407af168433b92ea8043d6d4e6385899f838e074b2d7,69813f166d0c86146621407af168433b92ea8043d6d4e6385899f838e074b2d7,dcf6b01de5b4efdefe48a7bf407981ce43212abe596f570b983235732b1854f2
1,v1r_clean_confirm_l2_24,bowl_on_plate,2,934870599,v1r_clean_confirm_l2_24_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l2_24.npz,69813f166d0c86146621407af168433b92ea8043d6d4e6385899f838e074b2d7,69813f166d0c86146621407af168433b92ea8043d6d4e6385899f838e074b2d7,dcf6b01de5b4efdefe48a7bf407981ce43212abe596f570b983235732b1854f2
2,v1r_clean_confirm_l2_24,bowl_on_plate,2,934870599,v1r_clean_confirm_l2_24_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l2_24.npz,69813f166d0c86146621407af168433b92ea8043d6d4e6385899f838e074b2d7,69813f166d0c86146621407af168433b92ea8043d6d4e6385899f838e074b2d7,dcf6b01de5b4efdefe48a7bf407981ce43212abe596f570b983235732b1854f2
0,v1r_clean_confirm_l3_00,bowl_on_plate,3,750038656,v1r_clean_confirm_l3_00_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_00.npz,10259e1efa26a90569d55b0b7bfa9b1be2660eb6f5daf47799df91ff0f7b98a7,10259e1efa26a90569d55b0b7bfa9b1be2660eb6f5daf47799df91ff0f7b98a7,64c465780d05d9dbfde1b3bd106db2ad69a414f831b57d383e1782af8211a037
1,v1r_clean_confirm_l3_00,bowl_on_plate,3,750038656,v1r_clean_confirm_l3_00_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_00.npz,10259e1efa26a90569d55b0b7bfa9b1be2660eb6f5daf47799df91ff0f7b98a7,10259e1efa26a90569d55b0b7bfa9b1be2660eb6f5daf47799df91ff0f7b98a7,64c465780d05d9dbfde1b3bd106db2ad69a414f831b57d383e1782af8211a037
2,v1r_clean_confirm_l3_00,bowl_on_plate,3,750038656,v1r_clean_confirm_l3_00_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_00.npz,10259e1efa26a90569d55b0b7bfa9b1be2660eb6f5daf47799df91ff0f7b98a7,10259e1efa26a90569d55b0b7bfa9b1be2660eb6f5daf47799df91ff0f7b98a7,64c465780d05d9dbfde1b3bd106db2ad69a414f831b57d383e1782af8211a037
0,v1r_clean_confirm_l3_01,bowl_on_plate,3,1080698350,v1r_clean_confirm_l3_01_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_01.npz,8df54e097783b4f98fb8985eaf93a4ae1077202b3aad686ab6d5301860559895,8df54e097783b4f98fb8985eaf93a4ae1077202b3aad686ab6d5301860559895,d67a5c80696ad2c32694871ca1fa52a72c267a16b09d7728bca6915bbb4f9e57
1,v1r_clean_confirm_l3_01,bowl_on_plate,3,1080698350,v1r_clean_confirm_l3_01_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_01.npz,8df54e097783b4f98fb8985eaf93a4ae1077202b3aad686ab6d5301860559895,8df54e097783b4f98fb8985eaf93a4ae1077202b3aad686ab6d5301860559895,d67a5c80696ad2c32694871ca1fa52a72c267a16b09d7728bca6915bbb4f9e57
2,v1r_clean_confirm_l3_01,bowl_on_plate,3,1080698350,v1r_clean_confirm_l3_01_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_01.npz,8df54e097783b4f98fb8985eaf93a4ae1077202b3aad686ab6d5301860559895,8df54e097783b4f98fb8985eaf93a4ae1077202b3aad686ab6d5301860559895,d67a5c80696ad2c32694871ca1fa52a72c267a16b09d7728bca6915bbb4f9e57
0,v1r_clean_confirm_l3_02,bowl_on_plate,3,3395090363,v1r_clean_confirm_l3_02_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_02.npz,3ce1df8bef401e60840ddded052e361a3b738ead1e776c75a672c52cf0131260,3ce1df8bef401e60840ddded052e361a3b738ead1e776c75a672c52cf0131260,1fcec2c42ecafeff0ccb8c7ac6666c5a69ba677f66324b27bf7cff243b3f01b1
1,v1r_clean_confirm_l3_02,bowl_on_plate,3,3395090363,v1r_clean_confirm_l3_02_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_02.npz,3ce1df8bef401e60840ddded052e361a3b738ead1e776c75a672c52cf0131260,3ce1df8bef401e60840ddded052e361a3b738ead1e776c75a672c52cf0131260,1fcec2c42ecafeff0ccb8c7ac6666c5a69ba677f66324b27bf7cff243b3f01b1
2,v1r_clean_confirm_l3_02,bowl_on_plate,3,3395090363,v1r_clean_confirm_l3_02_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_02.npz,3ce1df8bef401e60840ddded052e361a3b738ead1e776c75a672c52cf0131260,3ce1df8bef401e60840ddded052e361a3b738ead1e776c75a672c52cf0131260,1fcec2c42ecafeff0ccb8c7ac6666c5a69ba677f66324b27bf7cff243b3f01b1
0,v1r_clean_confirm_l3_03,bowl_on_plate,3,2080140410,v1r_clean_confirm_l3_03_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_03.npz,355568eb973629c3a7cadee5a306c8d98e645df0b2458fd6910f99275c705d89,355568eb973629c3a7cadee5a306c8d98e645df0b2458fd6910f99275c705d89,12b6a1667ae888203324955a9e489955e498f7ee331c3f1507081de9c325b863
1,v1r_clean_confirm_l3_03,bowl_on_plate,3,2080140410,v1r_clean_confirm_l3_03_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_03.npz,355568eb973629c3a7cadee5a306c8d98e645df0b2458fd6910f99275c705d89,355568eb973629c3a7cadee5a306c8d98e645df0b2458fd6910f99275c705d89,12b6a1667ae888203324955a9e489955e498f7ee331c3f1507081de9c325b863
2,v1r_clean_confirm_l3_03,bowl_on_plate,3,2080140410,v1r_clean_confirm_l3_03_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_03.npz,355568eb973629c3a7cadee5a306c8d98e645df0b2458fd6910f99275c705d89,355568eb973629c3a7cadee5a306c8d98e645df0b2458fd6910f99275c705d89,12b6a1667ae888203324955a9e489955e498f7ee331c3f1507081de9c325b863
0,v1r_clean_confirm_l3_04,bowl_on_plate,3,4053474552,v1r_clean_confirm_l3_04_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_04.npz,29e326f6117a0e02639b01e685a8bf75d55e4474549e9fabd9d2e884198e1e39,29e326f6117a0e02639b01e685a8bf75d55e4474549e9fabd9d2e884198e1e39,c4b2c8ce8eb9dd28819b506216107af9a6d29cacdea73d3ab2462de73c8fa9f0
1,v1r_clean_confirm_l3_04,bowl_on_plate,3,4053474552,v1r_clean_confirm_l3_04_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_04.npz,29e326f6117a0e02639b01e685a8bf75d55e4474549e9fabd9d2e884198e1e39,29e326f6117a0e02639b01e685a8bf75d55e4474549e9fabd9d2e884198e1e39,c4b2c8ce8eb9dd28819b506216107af9a6d29cacdea73d3ab2462de73c8fa9f0
2,v1r_clean_confirm_l3_04,bowl_on_plate,3,4053474552,v1r_clean_confirm_l3_04_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_04.npz,29e326f6117a0e02639b01e685a8bf75d55e4474549e9fabd9d2e884198e1e39,29e326f6117a0e02639b01e685a8bf75d55e4474549e9fabd9d2e884198e1e39,c4b2c8ce8eb9dd28819b506216107af9a6d29cacdea73d3ab2462de73c8fa9f0
0,v1r_clean_confirm_l3_05,bowl_on_plate,3,1926393549,v1r_clean_confirm_l3_05_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_05.npz,1eb51ef4090bda600c798c6f326ba78692e04666affc1acd10240b2f6d2505d9,1eb51ef4090bda600c798c6f326ba78692e04666affc1acd10240b2f6d2505d9,d5b0aac111414c2221e41b80f75b79a4e27b56440be05efa3b5b20983850716a
1,v1r_clean_confirm_l3_05,bowl_on_plate,3,1926393549,v1r_clean_confirm_l3_05_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_05.npz,1eb51ef4090bda600c798c6f326ba78692e04666affc1acd10240b2f6d2505d9,1eb51ef4090bda600c798c6f326ba78692e04666affc1acd10240b2f6d2505d9,d5b0aac111414c2221e41b80f75b79a4e27b56440be05efa3b5b20983850716a
2,v1r_clean_confirm_l3_05,bowl_on_plate,3,1926393549,v1r_clean_confirm_l3_05_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_05.npz,1eb51ef4090bda600c798c6f326ba78692e04666affc1acd10240b2f6d2505d9,1eb51ef4090bda600c798c6f326ba78692e04666affc1acd10240b2f6d2505d9,d5b0aac111414c2221e41b80f75b79a4e27b56440be05efa3b5b20983850716a
0,v1r_clean_confirm_l3_06,bowl_on_plate,3,1256581155,v1r_clean_confirm_l3_06_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_06.npz,966050838f64cb2f58da88de726c9e89b5df56e5031a48fb8a6542a130c92b5d,4ad591a0eddf1abd5b87f761dcd1f63212eed7e9ecde43283b0d1021204690f8,1444b91817a61937803789f15104a2595cf5e6f170322b461f361de408ce4098
1,v1r_clean_confirm_l3_06,bowl_on_plate,3,1256581155,v1r_clean_confirm_l3_06_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_06.npz,966050838f64cb2f58da88de726c9e89b5df56e5031a48fb8a6542a130c92b5d,4ad591a0eddf1abd5b87f761dcd1f63212eed7e9ecde43283b0d1021204690f8,1444b91817a61937803789f15104a2595cf5e6f170322b461f361de408ce4098
2,v1r_clean_confirm_l3_06,bowl_on_plate,3,1256581155,v1r_clean_confirm_l3_06_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_06.npz,966050838f64cb2f58da88de726c9e89b5df56e5031a48fb8a6542a130c92b5d,4ad591a0eddf1abd5b87f761dcd1f63212eed7e9ecde43283b0d1021204690f8,1444b91817a61937803789f15104a2595cf5e6f170322b461f361de408ce4098
0,v1r_clean_confirm_l3_07,bowl_on_plate,3,3013892173,v1r_clean_confirm_l3_07_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_07.npz,35c1efe110259c1cf9ee05690556b5c858cf51f4bf65b7c194bc6b83a08e8230,89516c24c36329da688f73dcb8f156bf15a1d425ab7d27b91b4b41b2c30edc69,1485b7721b29330657afe11de821c3122b88a18af1513760982e94ff8f28c555
1,v1r_clean_confirm_l3_07,bowl_on_plate,3,3013892173,v1r_clean_confirm_l3_07_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_07.npz,35c1efe110259c1cf9ee05690556b5c858cf51f4bf65b7c194bc6b83a08e8230,89516c24c36329da688f73dcb8f156bf15a1d425ab7d27b91b4b41b2c30edc69,1485b7721b29330657afe11de821c3122b88a18af1513760982e94ff8f28c555
2,v1r_clean_confirm_l3_07,bowl_on_plate,3,3013892173,v1r_clean_confirm_l3_07_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_07.npz,35c1efe110259c1cf9ee05690556b5c858cf51f4bf65b7c194bc6b83a08e8230,89516c24c36329da688f73dcb8f156bf15a1d425ab7d27b91b4b41b2c30edc69,1485b7721b29330657afe11de821c3122b88a18af1513760982e94ff8f28c555
0,v1r_clean_confirm_l3_08,bowl_on_plate,3,972150581,v1r_clean_confirm_l3_08_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_08.npz,c90d5bf0cae4058415769a18e940808482d9e4bd18e45b9e990076d82471805e,c90d5bf0cae4058415769a18e940808482d9e4bd18e45b9e990076d82471805e,bd66c9d0d4efe15901daa29f7a05d015a231d6b8132c4d6a6655fdfb845fa217
1,v1r_clean_confirm_l3_08,bowl_on_plate,3,972150581,v1r_clean_confirm_l3_08_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_08.npz,c90d5bf0cae4058415769a18e940808482d9e4bd18e45b9e990076d82471805e,c90d5bf0cae4058415769a18e940808482d9e4bd18e45b9e990076d82471805e,bd66c9d0d4efe15901daa29f7a05d015a231d6b8132c4d6a6655fdfb845fa217
2,v1r_clean_confirm_l3_08,bowl_on_plate,3,972150581,v1r_clean_confirm_l3_08_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_08.npz,c90d5bf0cae4058415769a18e940808482d9e4bd18e45b9e990076d82471805e,c90d5bf0cae4058415769a18e940808482d9e4bd18e45b9e990076d82471805e,bd66c9d0d4efe15901daa29f7a05d015a231d6b8132c4d6a6655fdfb845fa217
0,v1r_clean_confirm_l3_09,bowl_on_plate,3,3802513868,v1r_clean_confirm_l3_09_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_09.npz,26fc3705d1562a7e53dd942bcc6b6d57b1e57c57163d02ffdb6d9ff1440b8884,26fc3705d1562a7e53dd942bcc6b6d57b1e57c57163d02ffdb6d9ff1440b8884,cdc0799f7217d5d7cf52de6283204fe79196752a694ef9b4f2b9e9f6e7c3c09a
1,v1r_clean_confirm_l3_09,bowl_on_plate,3,3802513868,v1r_clean_confirm_l3_09_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_09.npz,26fc3705d1562a7e53dd942bcc6b6d57b1e57c57163d02ffdb6d9ff1440b8884,26fc3705d1562a7e53dd942bcc6b6d57b1e57c57163d02ffdb6d9ff1440b8884,cdc0799f7217d5d7cf52de6283204fe79196752a694ef9b4f2b9e9f6e7c3c09a
2,v1r_clean_confirm_l3_09,bowl_on_plate,3,3802513868,v1r_clean_confirm_l3_09_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_09.npz,26fc3705d1562a7e53dd942bcc6b6d57b1e57c57163d02ffdb6d9ff1440b8884,26fc3705d1562a7e53dd942bcc6b6d57b1e57c57163d02ffdb6d9ff1440b8884,cdc0799f7217d5d7cf52de6283204fe79196752a694ef9b4f2b9e9f6e7c3c09a
